Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_20,SMA_50,RSI,MACD,MACD_Signal,Volume_SMA
2023-03-29 00:00:00-04:00,98.69000244140625,100.41999816894531,98.55999755859375,100.25,49783300,0.0,0.0,102.68800010681153,109.5222004699707,55.37494899061427,0.0,0.0,55186220.0
2023-03-30 00:00:00-04:00,101.55000305175781,103.04000091552734,101.01000213623047,102.0,53633400,0.0,0.0,102.68800010681153,109.5222004699707,55.37494899061427,0.1396011396011403,0.02792022792022806,55186220.0
2023-03-31 00:00:00-04:00,102.16000366210938,103.48999786376953,101.94999694824219,103.29000091552734,56750300,0.0,0.0,102.68800010681153,109.5222004699707,55.37494899061427,0.3502904115859735,0.09239426465337716,55186220.0
2023-04-03 00:00:00-04:00,102.30000305175781,103.29000091552734,101.43000030517578,102.41000366210938,41135700,0.0,0.0,102.68800010681153,109.5222004699707,55.37494899061427,0.44116922940301606,0.16214925760330495,55186220.0
2023-04-04 00:00:00-04:00,102.75,104.19999694824219,102.11000061035156,103.94999694824219,48662500,0.0,0.0,102.68800010681153,109.5222004699707,55.37494899061427,0.6301914800975794,0.25575770210215987,55186220.0
2023-04-05 00:00:00-04:00,103.91000366210938,103.91000366210938,100.75,101.0999984741211,45175400,0.0,0.0,102.68800010681153,109.5222004699707,55.37494899061427,0.5437538611381001,0.31335693390934793,55186220.0
2023-04-06 00:00:00-04:00,100.75,102.37999725341797,99.80000305175781,102.05999755859375,43808000,0.0,0.0,102.68800010681153,109.5222004699707,55.37494899061427,0.5464165782515664,0.35996886277779166,55186220.0
2023-04-10 00:00:00-04:00,100.95999908447266,102.19999694824219,99.56999969482422,102.16999816894531,37261200,0.0,0.0,102.68800010681153,109.5222004699707,55.37494899061427,0.5510507605394395,0.3981852423301212,55186220.0
2023-04-11 00:00:00-04:00,100.80000305175781,101.0,99.01000213623047,99.91999816894531,60417800,0.0,0.0,102.68800010681153,109.5222004699707,55.37494899061427,0.36891456990413474,0.392331107844924,55186220.0
2023-04-12 00:00:00-04:00,100.4000015258789,100.51000213623047,97.70999908447266,97.83000183105469,56735000,0.0,0.0,102.68800010681153,109.5222004699707,55.37494899061427,0.05528776601448726,0.3249224394788367,55186220.0
2023-04-13 00:00:00-04:00,98.94999694824219,102.56999969482422,98.70999908447266,102.4000015258789,67925100,0.0,0.0,102.68800010681153,109.5222004699707,55.37494899061427,0.1734970803203737,0.2946373676471441,55186220.0
2023-04-14 00:00:00-04:00,102.06999969482422,103.19999694824219,101.11000061035156,102.51000213623047,51450500,0.0,0.0,102.68800010681153,109.5222004699707,55.37494899061427,0.27290901821974956,0.2902916977616652,55186220.0
2023-04-17 00:00:00-04:00,103.16000366210938,103.7300033569336,101.58999633789062,102.73999786376953,39919500,0.0,0.0,102.68800010681153,109.5222004699707,55.37494899061427,0.36603302739509047,0.30543996368835025,55186220.0
2023-04-18 00:00:00-04:00,103.94999694824219,104.19999694824219,101.5199966430664,102.30000305175781,39790500,0.0,0.0,102.68800010681153,109.5222004699707,55.37494899061427,0.3997228156495396,0.3242965340805881,55186220.0
2023-04-19 00:00:00-04:00,101.58000183105469,105.12000274658203,101.38999938964844,104.30000305175781,58398900,0.0,0.0,102.68800010681153,109.5222004699707,59.610838893950216,0.5811068626790785,0.3756585998002862,55186220.0
2023-04-20 00:00:00-04:00,103.52999877929688,105.25,103.20999908447266,103.80999755859375,57696900,0.0,0.0,102.68800010681153,109.5222004699707,54.568397717880835,0.6775058133167562,0.4360280425035802,55186220.0
2023-04-21 00:00:00-04:00,106.0999984741211,108.1500015258789,105.08000183105469,106.95999908447266,86774200,0.0,0.0,102.68800010681153,109.5222004699707,58.46793046436891,0.996593365728998,0.5481411071486638,55186220.0
2023-04-24 00:00:00-04:00,107.66000366210938,109.2300033569336,105.06999969482422,106.20999908447266,69575600,0.0,0.0,102.68800010681153,109.5222004699707,58.820793762168876,1.175404486670459,0.6735937830530229,55186220.0
2023-04-25 00:00:00-04:00,104.91000366210938,105.44999694824219,102.44999694824219,102.56999969482422,65026800,0.0,0.0,102.68800010681153,109.5222004699707,47.081223065952656,1.0117334251378765,0.7412217114699937,55186220.0
2023-04-26 00:00:00-04:00,105.04000091552734,106.62000274658203,104.0999984741211,104.9800033569336,73803800,0.0,0.0,102.68800010681153,109.5222004699707,58.36208058877887,1.0642223907135104,0.8058218473186971,55186220.0
2023-04-27 00:00:00-04:00,108.16000366210938,110.86000061035156,106.80000305175781,109.81999969482422,149961200,0.0,0.0,103.16650009155273,109.5222004699707,64.32792429430198,1.47931490761205,0.9405204593773677,60195115.0
2023-04-28 00:00:00-04:00,107.7300033569336,109.4800033569336,104.33000183105469,105.44999694824219,130565000,0.0,0.0,103.33899993896485,109.5222004699707,55.2329278279642,1.439067345254088,1.0402298365527118,64041695.0
2023-05-01 00:00:00-04:00,104.94999694824219,105.2300033569336,101.81999969482422,102.05000305175781,74728100,0.0,0.0,103.27700004577636,109.5222004699707,53.277940170875944,1.1199101426016114,1.0561658977624917,64940585.0
2023-05-02 00:00:00-04:00,101.47000122070312,103.9000015258789,101.1500015258789,103.62999725341797,73469400,0.0,0.0,103.3379997253418,109.5222004699707,59.06816382258096,0.98313511794818,1.0415597417996294,66557270.0
2023-05-03 00:00:00-04:00,103.73999786376953,105.95999908447266,103.27999877929688,103.6500015258789,65051900,0.0,0.0,103.32299995422363,109.5222004699707,52.27852776844462,0.8663671617584896,1.0065212257914016,67376740.0
2023-05-04 00:00:00-04:00,104.04000091552734,105.38999938964844,103.30999755859375,104.0,45345500,0.0,0.0,103.46800003051757,109.5222004699707,52.692443753531045,0.7929292719470737,0.963802835022536,67385245.0
2023-05-05 00:00:00-04:00,104.2699966430664,105.76000213623047,103.55000305175781,105.66000366210938,56912900,0.0,0.0,103.64800033569335,109.5222004699707,55.017192356447424,0.858778177226668,0.9427979034633625,68040490.0
2023-05-08 00:00:00-04:00,105.04000091552734,106.0999984741211,104.69999694824219,105.83000183105469,49430900,0.0,0.0,103.83100051879883,109.5222004699707,56.122092533990894,0.9141436614815035,0.9370670550669907,68648975.0
2023-05-09 00:00:00-04:00,105.4800033569336,106.79000091552734,105.16000366210938,106.62000274658203,44089400,0.0,0.0,104.16600074768067,109.5222004699707,54.19985420731234,1.010123602105196,0.9516783644746318,67832555.0
2023-05-10 00:00:00-04:00,108.0999984741211,110.66999816894531,108.05000305175781,110.19000244140625,78627600,0.0,0.0,104.78400077819825,109.5222004699707,60.39088846420521,1.358596481644156,1.0330619879085368,68927185.0
2023-05-11 00:00:00-04:00,111.02999877929688,113.27999877929688,110.48999786376953,112.18000030517578,74924800,0.0,0.0,105.27300071716309,109.5222004699707,58.83548139320937,1.774880231308515,1.1814256365885325,69277170.0
2023-05-12 00:00:00-04:00,112.16000366210938,112.63999938964844,109.31999969482422,110.26000213623047,49810100,0.0,0.0,105.66050071716309,109.5222004699707,56.593950144339935,1.927639665787126,1.3306684424282513,69195150.0
2023-05-15 00:00:00-04:00,111.1500015258789,112.29000091552734,109.25,111.19999694824219,53011100,0.0,0.0,106.08350067138672,109.5222004699707,65.40521473854807,2.100340920929,1.4846029381284012,69849730.0
2023-05-16 00:00:00-04:00,111.05000305175781,114.79000091552734,111.05000305175781,113.4000015258789,71472900,0.0,0.0,106.63850059509278,109.5222004699707,65.14388824853175,2.387211603704273,1.6651246712435757,71433850.0
2023-05-17 00:00:00-04:00,114.88999938964844,115.83000183105469,114.22000122070312,115.5,65655200,0.0,0.0,107.19850044250488,109.5222004699707,61.332806440112726,2.7522843918062136,1.8825566153561035,71796665.0
2023-05-18 00:00:00-04:00,116.69000244140625,118.5999984741211,116.33999633789062,118.1500015258789,73174100,0.0,0.0,107.91550064086914,109.5222004699707,77.20653539351056,3.2183411493145115,2.149713522147785,72570525.0
2023-05-19 00:00:00-04:00,118.16000366210938,118.30999755859375,115.69999694824219,116.25,54990200,0.0,0.0,108.3800006866455,109.5222004699707,82.50915597363527,3.3952420068441995,2.398819219087068,70981325.0
2023-05-22 00:00:00-04:00,116.7699966430664,116.7699966430664,114.25,115.01000213623047,70741100,0.0,0.0,108.8200008392334,109.5222004699707,76.46512763444767,3.396230119686763,2.598301399207007,71039600.0
2023-05-23 00:00:00-04:00,114.2699966430664,117.13999938964844,113.77999877929688,114.98999786376953,67576300,0.0,0.0,109.44100074768066,109.5222004699707,76.37208450672239,3.356705022604288,2.749982123886464,71167075.0
2023-05-24 00:00:00-04:00,115.3499984741211,117.33999633789062,115.0199966430664,116.75,63487900,0.0,0.0,110.02950057983398,109.5222004699707,77.82627228708631,3.4278840483203936,2.88556250877325,70651280.0
2023-05-25 00:00:00-04:00,116.62999725341797,116.87000274658203,114.30999755859375,115.0,66496700,0.0,0.0,110.28850059509277,109.5222004699707,70.30433986497962,3.3049857459803604,2.969447156214672,66478055.0
2023-05-26 00:00:00-04:00,116.04000091552734,121.5,116.0199966430664,120.11000061035156,96779900,0.0,0.0,111.02150077819825,109.5222004699707,75.55475578293856,3.578669623366153,3.0912916496449685,64788800.0
2023-05-30 00:00:00-04:00,122.37000274658203,122.91999816894531,119.86000061035156,121.66000366210938,64314800,0.0,0.0,112.00200080871582,109.5222004699707,76.20208800810896,3.875958720907036,3.248225063897382,64268135.0
2023-05-31 00:00:00-04:00,121.44999694824219,122.04000091552734,119.16999816894531,120.58000183105469,72800800,0.0,0.0,112.84950103759766,109.5222004699707,69.82067288855615,3.9785530675468834,3.394290664627283,64234705.0
2023-06-01 00:00:00-04:00,120.69000244140625,123.48999786376953,119.93000030517578,122.7699966430664,54375100,0.0,0.0,113.80550079345703,109.5222004699707,70.04921406558563,4.18829405840755,3.553091343383336,63700865.0
2023-06-02 00:00:00-04:00,124.91999816894531,126.38999938964844,124.0199966430664,124.25,61215000,0.0,0.0,114.81800079345703,109.5222004699707,76.93491162155865,4.422954144581894,3.727063903623048,64494340.0
2023-06-05 00:00:00-04:00,123.36000061035156,125.80000305175781,123.02999877929688,125.30000305175781,47950100,0.0,0.0,115.80000076293945,109.5222004699707,77.0322025766742,4.640161530817892,3.9096834290620173,64046200.0
2023-06-06 00:00:00-04:00,125.06999969482422,127.4000015258789,125.0,126.61000061035156,45695200,0.0,0.0,116.8390007019043,109.5222004699707,76.22071020881636,4.861960153986701,4.100138774046954,63859415.0
2023-06-07 00:00:00-04:00,127.01000213623047,127.37000274658203,120.62999725341797,121.2300033569336,95663300,0.0,0.0,117.56950073242187,109.5222004699707,60.06322721412491,4.551153480652701,4.1903417153681035,66438110.0
2023-06-08 00:00:00-04:00,123.01000213623047,125.62999725341797,122.26000213623047,124.25,62159300,0.0,0.0,118.27250061035156,109.5222004699707,60.57558535886588,4.496690394944466,4.2516114512833765,65614695.0
2023-06-09 00:00:00-04:00,124.08000183105469,125.80000305175781,123.19000244140625,123.43000030517578,51330000,0.0,0.0,118.83500061035156,109.98580047607422,62.932276211544185,4.337362470144967,4.268761655055695,64434955.0
2023-06-12 00:00:00-04:00,124.0199966430664,126.77999877929688,123.52999877929688,126.56999969482422,51338000,0.0,0.0,119.65050048828125,110.4772004699707,69.48751876480992,4.413588549090022,4.297727033862561,64511350.0
