Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_20,SMA_50,RSI,MACD,MACD_Signal,Volume_SMA
2023-03-29 00:00:00-04:00,193.1300048828125,195.2899932861328,189.44000244140625,193.8800048828125,123660000,0.0,0.0,181.7134994506836,182.92379943847655,41.4690604840048,0.0,0.0,132988980.0
2023-03-30 00:00:00-04:00,195.5800018310547,197.3300018310547,194.4199981689453,195.27999877929688,110252200,0.0,0.0,181.7134994506836,182.92379943847655,41.4690604840048,0.11168042479079077,0.022336084958158156,132988980.0
2023-03-31 00:00:00-04:00,197.52999877929688,207.7899932861328,197.1999969482422,207.4600067138672,170222100,0.0,0.0,181.7134994506836,182.92379943847655,41.4690604840048,1.1695311862901292,0.2517751052245524,132988980.0
2023-04-03 00:00:00-04:00,199.91000366210938,202.69000244140625,192.1999969482422,194.77000427246094,169545900,0.0,0.0,181.7134994506836,182.92379943847655,41.4690604840048,0.9726957626655519,0.3959592367127523,132988980.0
2023-04-04 00:00:00-04:00,197.32000732421875,198.74000549316406,190.32000732421875,192.5800018310547,126463800,0.0,0.0,181.7134994506836,182.92379943847655,41.4690604840048,0.6326940734724644,0.4433062040646948,132988980.0
2023-04-05 00:00:00-04:00,190.52000427246094,190.67999267578125,183.75999450683594,185.52000427246094,133882500,0.0,0.0,181.7134994506836,182.92379943847655,41.4690604840048,-0.20408989365753882,0.3138269845202481,132988980.0
2023-04-06 00:00:00-04:00,183.0800018310547,186.38999938964844,179.74000549316406,185.05999755859375,123857900,0.0,0.0,181.7134994506836,182.92379943847655,41.4690604840048,-0.894059749425054,0.0722496377311877,132988980.0
2023-04-10 00:00:00-04:00,179.94000244140625,185.10000610351562,176.11000061035156,184.50999450683594,142154600,0.0,0.0,181.7134994506836,182.92379943847655,41.4690604840048,-1.4683205949737044,-0.2358644088097907,132988980.0
2023-04-11 00:00:00-04:00,186.69000244140625,189.19000244140625,185.64999389648438,186.7899932861328,115770900,0.0,0.0,181.7134994506836,182.92379943847655,41.4690604840048,-1.7196268181237997,-0.5326168906725925,132988980.0
2023-04-12 00:00:00-04:00,190.74000549316406,191.5800018310547,180.30999755859375,180.5399932861328,150256300,0.0,0.0,181.7134994506836,182.92379943847655,41.4690604840048,-2.3954977699579274,-0.9051930665296595,132988980.0
2023-04-13 00:00:00-04:00,182.9600067138672,186.5,180.94000244140625,185.89999389648438,112933000,0.0,0.0,181.7134994506836,182.92379943847655,41.4690604840048,-2.470148777321782,-1.218184208688084,132988980.0
2023-04-14 00:00:00-04:00,183.9499969482422,186.27999877929688,182.00999450683594,185.0,96438700,0.0,0.0,181.7134994506836,182.92379943847655,41.4690604840048,-2.572280575091952,-1.4890034819688576,132988980.0
2023-04-17 00:00:00-04:00,186.32000732421875,189.69000244140625,182.69000244140625,187.0399932861328,116662200,0.0,0.0,181.7134994506836,182.92379943847655,41.4690604840048,-2.460250119464348,-1.6832528094679557,132988980.0
2023-04-18 00:00:00-04:00,187.14999389648438,187.69000244140625,183.5800018310547,184.30999755859375,92067000,0.0,0.0,181.7134994506836,182.92379943847655,41.4690604840048,-2.56221736902458,-1.8590457213792808,132988980.0
2023-04-19 00:00:00-04:00,179.10000610351562,183.5,177.64999389648438,180.58999633789062,125732700,0.0,0.0,181.7134994506836,182.92379943847655,38.8898101593282,-2.9096594155563764,-2.0691684602147,132988980.0
2023-04-20 00:00:00-04:00,166.1699981689453,169.6999969482422,160.55999755859375,162.99000549316406,210970800,0.0,0.0,181.7134994506836,182.92379943847655,28.759376648008555,-4.552701206970511,-2.565875009565862,132988980.0
2023-04-21 00:00:00-04:00,164.8000030517578,166.0,161.32000732421875,165.0800018310547,123539000,0.0,0.0,181.7134994506836,182.92379943847655,17.854963690924265,-5.621378672355291,-3.176975742123748,132988980.0
2023-04-24 00:00:00-04:00,164.64999389648438,165.64999389648438,158.61000061035156,162.5500030517578,140006600,0.0,0.0,181.7134994506836,182.92379943847655,21.10830953023381,-6.5964235558644475,-3.860865304871888,132988980.0
2023-04-25 00:00:00-04:00,159.82000732421875,163.47000122070312,158.75,160.6699981689453,121999300,0.0,0.0,181.7134994506836,182.92379943847655,21.22631722331225,-7.435146591363889,-4.575721562170289,132988980.0
2023-04-26 00:00:00-04:00,160.2899932861328,160.6699981689453,153.13999938964844,153.75,153364100,0.0,0.0,181.7134994506836,182.92379943847655,21.280044802533652,-8.559557409390578,-5.372488731614347,132988980.0
2023-04-27 00:00:00-04:00,152.63999938964844,160.47999572753906,152.3699951171875,160.19000244140625,127015200,0.0,0.0,180.02899932861328,182.92379943847655,29.71120571613514,-8.829228853722213,-6.06383675603592,133156740.0
2023-04-28 00:00:00-04:00,160.89999389648438,165.0,157.32000732421875,164.30999755859375,122515800,0.0,0.0,178.48049926757812,182.92379943847655,34.427993938827896,-8.611231328067106,-6.573315670442158,133769920.0
2023-05-01 00:00:00-04:00,163.1699981689453,163.27999877929688,158.8300018310547,161.8300018310547,109015000,0.0,0.0,176.1989990234375,182.92379943847655,30.817703581572175,-8.540136272522005,-6.9666797908581275,130709565.0
2023-05-02 00:00:00-04:00,161.8800048828125,165.49000549316406,158.92999267578125,160.30999755859375,128259700,0.0,0.0,174.47599868774415,182.92379943847655,33.23387589360574,-8.508365429969075,-7.2750169186803175,128645255.0
2023-05-03 00:00:00-04:00,160.00999450683594,165.0,159.91000366210938,160.61000061035156,119728000,0.0,0.0,172.87749862670898,182.92379943847655,27.121399226376,-8.362580447430162,-7.492529624430287,128308465.0
2023-05-04 00:00:00-04:00,162.7100067138672,162.9499969482422,159.64999389648438,161.1999969482422,95108500,0.0,0.0,171.66149826049804,182.92379943847655,28.347877220000683,-8.105996147006039,-7.615222928945438,126369765.0
2023-05-05 00:00:00-04:00,163.97000122070312,170.7899932861328,163.50999450683594,170.05999755859375,107440900,0.0,0.0,170.91149826049804,182.92379943847655,36.257688364466325,-7.105811861266744,-7.5133407154097,125548915.0
2023-05-08 00:00:00-04:00,173.72000122070312,173.8000030517578,169.19000244140625,171.7899932861328,112249400,0.0,0.0,170.2754981994629,182.92379943847655,39.70055308731981,-6.10320842424548,-7.231314257176856,124053655.0
2023-05-09 00:00:00-04:00,168.9499969482422,169.82000732421875,166.55999755859375,169.14999389648438,88965000,0.0,0.0,169.39349822998048,182.92379943847655,40.4187554856258,-5.458738920064064,-6.876799189754298,122713360.0
2023-05-10 00:00:00-04:00,172.5500030517578,174.42999267578125,166.67999267578125,168.5399932861328,119840700,0.0,0.0,168.79349822998046,182.92379943847655,56.4972944314519,-4.940265836758357,-6.48949251915511,121192580.0
2023-05-11 00:00:00-04:00,168.6999969482422,173.57000732421875,166.7899932861328,172.0800018310547,103889900,0.0,0.0,168.10249862670898,182.92379943847655,57.92572398041512,-4.195361561789952,-6.030666327682079,120740425.0
